Sex,Species,Start,Finish,Transfer
Male,Human,Engineering,Resigned,no
Male,Human,Marines,Resigned,yes
Male,Human,Engineering,Engineering,no
Female,Human,Tactical,Tactical,yes
Male,Human,Tactical,Resigned,no
Female,Human,Tactical,Tactical,yes
Male,Human,Tactical,Resigned,no
Male,Human,Engineering,Resigned,no
Male,Human,Tactical,Personnel,no
Male,Human,Engineering,Engineering,yes
Male,Vulcan,Engineering,Resigned,yes
Male,Human,Tactical,Security,no
Male,Human,Engineering,Resigned,no
Male,Human,Engineering,Resigned,yes
Male,Vulcan,Engineering,Engineering,no
Male,Human,Engineering,Engineering,yes
Male,Human,Tactical,Tactical,no
Male,Human,Tactical,Resigned,yes
Male,Human,Security,Resigned,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Engineering,Resigned,no
Male,Human,Tactical,Tactical,no
Male,Human,Engineering,Resigned,no
Male,Bajoran,Marines,Resigned,yes
Male,Human,Engineering,Resigned,no
Male,Human,Engineering,Resigned,no
Male,Human,Engineering,Engineering,no
Male,Human,Tactical,Security,no
Male,Human,Engineering,Resigned,yes
Male,Human,Engineering,Engineering,yes
Male,Human,Engineering,Resigned,yes
Female,Human,Marines,Intelligence,no
Male,Bajoran,Engineering,Resigned,no
Male,Bajoran,Tactical,Resigned,yes
Male,Bajoran,Tactical,Resigned,no
Female,Bajoran,Engineering,Resigned,no
Male,Human,Security,Security,yes
Male,Human,Tactical,Intelligence,no
Male,Vulcan,Engineering,Resigned,yes
Male,Human,Engineering,Resigned,no
Female,Human,Engineering,Resigned,yes
Female,Human,Security,Security,yes
Male,Human,Tactical,Tactical,no
Male,Human,Marines,Resigned,no
Male,Human,Security,Resigned,yes
Male,Vulcan,Engineering,Resigned,yes
Male,Human,Engineering,Engineering,no
Male,Vulcan,Tactical,Resigned,yes
Male,Human,Tactical,Tactical,no
Male,Bajoran,Engineering,Engineering,no
Male,Human,Tactical,Resigned,no
Male,Bajoran,Tactical,Tactical,yes
Male,Human,Tactical,Tactical,no
Male,Human,Security,Resigned,no
Male,Human,Engineering,Resigned,no
Male,Bajoran,Engineering,Engineering,yes
Male,Human,Security,Security,yes
Female,Human,Engineering,Engineering,yes
Male,Human,Tactical,Tactical,no
Male,Human,Engineering,Resigned,no
Male,Human,Security,Security,no
Male,Vulcan,Engineering,Resigned,no
Male,Human,Engineering,Resigned,no
Female,Human,Marines,Security,yes
Male,Human,Engineering,Resigned,no
Male,Human,Engineering,Resigned,no
Male,Human,Security,Intelligence,no
Male,Human,Tactical,Resigned,no
Male,Human,Security,Security,yes
Male,Human,Security,Security,yes
Male,Human,Security,Resigned,no
Male,Human,Tactical,Tactical,no
Male,Human,Security,Resigned,yes
Male,Human,Security,Security,no
Male,Human,Engineering,Engineering,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Marines,Resigned,yes
Male,Human,Tactical,Tactical,no
Male,Human,Engineering,Resigned,yes
Male,Human,Security,Security,yes
Male,Human,Tactical,Resigned,no
Male,Human,Marines,Resigned,no
Male,Human,Tactical,Intelligence,yes
Male,Human,Engineering,Resigned,no
Male,Human,Tactical,Intelligence,no
Male,Human,Marines,Resigned,no
Male,Human,Tactical,Tactical,no
Male,Human,Security,Security,no
Male,Human,Marines,Resigned,no
Male,Human,Tactical,Tactical,yes
Male,Human,Tactical,Resigned,yes
Male,Vulcan,Engineering,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Resigned,no
Male,Human,Engineering,Engineering,no
Male,Human,Tactical,Intelligence,no
Female,Human,Security,Resigned,no
Male,Human,Security,Resigned,no
Male,Human,Engineering,Resigned,no
Male,Human,Engineering,Resigned,yes
Male,Human,Engineering,Engineering,yes
Male,Vulcan,Engineering,Resigned,yes
Male,Human,Security,Security,no
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Intelligence,yes
Male,Human,Tactical,Tactical,yes
Male,Human,Security,Security,no
Male,Human,Security,Tactical,no
Male,Human,Marines,Resigned,yes
Male,Human,Engineering,Engineering,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Tactical,Tactical,yes
Male,Human,Engineering,Engineering,yes
Male,Human,Marines,Resigned,yes
Female,Human,Engineering,Resigned,yes
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Tactical,no
Male,Human,Engineering,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Marines,Tactical,yes
Male,Human,Security,Resigned,no
Male,Betazoid,Engineering,Intelligence,no
Male,Human,Security,Resigned,no
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Security,Resigned,no
Male,Human,Security,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Engineering,Resigned,no
Male,Human,Security,Resigned,no
Male,Human,Security,Security,no
Female,Human,Engineering,Engineering,no
Male,Human,Intelligence,Engineering,no
Female,Human,Security,Resigned,no
Male,Human,Intelligence,Resigned,no
Male,Human,Engineering,Resigned,yes
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Tactical,no
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Security,Security,no
Male,Human,Security,Resigned,no
Male,Human,Security,Security,yes
Male,Human,Engineering,Resigned,no
Male,Human,Security,Resigned,no
Male,Vulcan,Engineering,Resigned,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Engineering,Resigned,no
Male,Human,Tactical,Resigned,yes
Male,Human,Security,Resigned,no
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Engineering,no
Male,Human,Tactical,Resigned,no
Female,Human,Marines,Personnel,no
Female,Human,Security,Security,no
Female,Human,Security,Security,no
Male,Human,Engineering,Engineering,yes
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Tactical,yes
Male,Human,Security,Security,yes
Female,Human,Engineering,Intelligence,no
Male,Human,Engineering,Resigned,no
Male,Human,Security,Resigned,yes
Male,Human,Security,Resigned,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Security,Resigned,no
Male,Human,Security,Resigned,no
Male,Human,Marines,Engineering,no
Male,Human,Security,Intelligence,no
Male,Human,Tactical,Tactical,no
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Engineering,Resigned,no
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Intelligence,no
Male,Human,Tactical,Resigned,no
Male,Human,Security,Personnel,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,yes
Male,Human,Security,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Security,Resigned,yes
Male,Human,Engineering,Resigned,no
Female,Human,Security,Resigned,no
Female,Human,Tactical,Intelligence,yes
Male,Human,Engineering,Engineering,no
Male,Human,Engineering,Engineering,yes
Male,Human,Security,Resigned,no
Male,Human,Engineering,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Resigned,no
Male,Human,Security,Resigned,yes
Male,Human,Engineering,Engineering,no
Male,Human,Tactical,Tactical,no
Female,Vulcan,Engineering,Resigned,no
Male,Human,Security,Security,no
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Security,Security,no
Female,Vulcan,Tactical,Resigned,yes
Female,Human,Engineering,Resigned,yes
Male,Human,Security,Resigned,yes
Female,Human,Security,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Security,Resigned,no
Male,Human,Security,Resigned,no
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Engineering,Engineering,no
Male,Betazoid,Security,Resigned,no
Male,Human,Tactical,Tactical,no
Male,Human,Engineering,Resigned,no
Male,Human,Engineering,Intelligence,no
Male,Vulcan,Engineering,Resigned,yes
Female,Human,Tactical,Tactical,yes
Male,Human,Tactical,Resigned,yes
Female,Human,Security,Resigned,no
Male,Human,Engineering,Resigned,yes
Male,Human,Engineering,Personnel,no
Female,Vulcan,Engineering,Resigned,yes
Female,Human,Tactical,Tactical,no
Male,Betazoid,Tactical,Resigned,yes
Male,Human,Engineering,Engineering,no
Male,Vulcan,Tactical,Resigned,no
Male,Human,Security,Security,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Tactical,yes
Male,Vulcan,Engineering,Engineering,yes
Female,Human,Tactical,Resigned,yes
Male,Human,Security,Security,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Security,Security,no
Male,Human,Marines,Resigned,no
Male,Human,Tactical,Intelligence,yes
Male,Human,Security,Resigned,no
Male,Human,Marines,Tactical,no
Male,Human,Engineering,Resigned,yes
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Resigned,yes
Female,Human,Security,Intelligence,no
Male,Human,Tactical,Resigned,no
Female,Vulcan,Engineering,Resigned,yes
Male,Human,Engineering,Engineering,yes
Male,Human,Engineering,Resigned,no
Male,Human,Tactical,Personnel,yes
Male,Betazoid,Tactical,Resigned,yes
Male,Human,Engineering,Engineering,no
Male,Human,Tactical,Intelligence,no
Male,Human,Tactical,Resigned,no
Female,Human,Engineering,Resigned,no
Female,Human,Security,Resigned,no
Male,Human,Engineering,Resigned,no
Male,Human,Tactical,Resigned,yes
Female,Bajoran,Security,Security,yes
Female,Bajoran,Engineering,Engineering,yes
Female,Human,Engineering,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Tactical,no
Male,Bajoran,Engineering,Resigned,yes
Male,Betazoid,Security,Resigned,yes
Male,Bajoran,Tactical,Resigned,no
Female,Vulcan,Engineering,Resigned,no
Male,Human,Security,Resigned,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Security,Resigned,yes
Male,Vulcan,Engineering,Resigned,yes
Male,Human,Tactical,Tactical,yes
Female,Human,Engineering,Resigned,no
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Betazoid,Tactical,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Betazoid,Tactical,Tactical,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Security,Resigned,no
Male,Human,Security,Resigned,no
Male,Vulcan,Tactical,Tactical,yes
Male,Human,Security,Resigned,no
Female,Human,Security,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Resigned,yes
Male,Betazoid,Engineering,Engineering,no
Male,Human,Engineering,Resigned,no
Male,Human,Tactical,Resigned,yes
Male,Human,Security,Security,yes
Male,Human,Engineering,Resigned,no
Male,Human,Tactical,Tactical,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Marines,Engineering,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Engineering,no
Male,Vulcan,Security,Personnel,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Security,Security,no
Male,Human,Tactical,Resigned,no
Male,Human,Engineering,Engineering,yes
Male,Human,Security,Resigned,yes
Male,Betazoid,Engineering,Resigned,no
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Tactical,yes
Female,Human,Tactical,Tactical,yes
Male,Human,Tactical,Resigned,no
Male,Bajoran,Marines,Tactical,no
Male,Vulcan,Engineering,Resigned,no
Male,Bajoran,Tactical,Resigned,yes
Male,Human,Security,Security,yes
Male,Human,Security,Resigned,no
Male,Human,Tactical,Tactical,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Engineering,Resigned,no
Female,Human,Tactical,Resigned,yes
Male,Human,Security,Intelligence,yes
Male,Betazoid,Engineering,Resigned,yes
Female,Bajoran,Security,Resigned,yes
Male,Vulcan,Tactical,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Security,Security,yes
Male,Human,Tactical,Resigned,yes
Female,Betazoid,Security,Intelligence,yes
Male,Human,Engineering,Engineering,no
Male,Human,Security,Resigned,yes
Male,Human,Engineering,Engineering,yes
Male,Bajoran,Engineering,Resigned,yes
Female,Human,Tactical,Tactical,yes
Male,Human,Engineering,Engineering,yes
Male,Bajoran,Tactical,Resigned,yes
Male,Human,Engineering,Engineering,yes
Male,Human,Engineering,Intelligence,yes
Male,Human,Security,Resigned,yes
Male,Human,Security,Resigned,yes
Male,Human,Engineering,Resigned,yes
Male,Vulcan,Engineering,Intelligence,yes
Male,Human,Tactical,Resigned,no
Female,Human,Tactical,Resigned,no
Male,Human,Engineering,Intelligence,no
Male,Human,Engineering,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Engineering,Intelligence,no
Male,Human,Tactical,Resigned,no
Male,Human,Marines,Security,no
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Tactical,Tactical,yes
Male,Human,Security,Security,yes
Female,Vulcan,Security,Resigned,yes
Female,Human,Tactical,Intelligence,yes
Female,Human,Security,Personnel,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Personnel,no
Male,Human,Tactical,Resigned,yes
Male,Vulcan,Security,Resigned,no
Female,Vulcan,Engineering,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Security,Resigned,no
Male,Human,Engineering,Engineering,no
Male,Human,Security,Resigned,yes
Male,Human,Engineering,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Security,Security,yes
Male,Human,Security,Resigned,yes
Male,Vulcan,Engineering,Tactical,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Resigned,no
Male,Human,Engineering,Resigned,yes
Male,Vulcan,Engineering,Resigned,yes
Male,Betazoid,Tactical,Resigned,no
Female,Vulcan,Security,Resigned,yes
Male,Betazoid,Engineering,Resigned,yes
Male,Vulcan,Marines,Marines,yes
Male,Human,Security,Resigned,yes
Male,Human,Engineering,Engineering,no
Male,Human,Tactical,Tactical,no
Male,Human,Tactical,Resigned,yes
Male,Vulcan,Security,Resigned,yes
Male,Vulcan,Engineering,Engineering,yes
Male,Human,Security,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Engineering,Resigned,no
Male,Human,Engineering,Intelligence,no
Male,Human,Tactical,Tactical,no
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Intelligence,no
Male,Human,Security,Security,yes
Male,Human,Tactical,Resigned,no
Male,Human,Security,Personnel,yes
Male,Human,Tactical,Tactical,no
Male,Human,Engineering,Resigned,yes
Male,Human,Engineering,Resigned,no
Male,Human,Security,Resigned,no
Male,Human,Security,Resigned,yes
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Tactical,no
Female,Human,Engineering,Resigned,no
Female,Human,Tactical,Tactical,no
Male,Human,Security,Resigned,yes
Male,Human,Security,Security,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Security,Resigned,yes
Female,Human,Marines,Tactical,no
Female,Human,Tactical,Resigned,no
Male,Human,Engineering,Resigned,no
Male,Betazoid,Engineering,Resigned,no
Male,Human,Tactical,Resigned,yes
Male,Human,Security,Resigned,no
Male,Human,Tactical,Resigned,no
Female,Human,Engineering,Engineering,yes
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Bajoran,Engineering,Intelligence,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Tactical,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Tactical,no
Male,Human,Engineering,Engineering,yes
Male,Vulcan,Marines,Tactical,yes
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,yes
Male,Human,Security,Security,yes
Female,Vulcan,Security,Resigned,yes
Female,Human,Tactical,Tactical,yes
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Resigned,yes
Female,Human,Security,Security,no
Male,Human,Security,Resigned,yes
Female,Human,Engineering,Resigned,yes
Male,Human,Engineering,Engineering,yes
Male,Human,Engineering,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Security,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,yes
Male,Human,Security,Intelligence,no
Male,Human,Tactical,Resigned,no
Male,Human,Engineering,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Engineering,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Engineering,Engineering,no
Male,Human,Security,Resigned,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Engineering,Engineering,no
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Vulcan,Tactical,Resigned,yes
Male,Bajoran,Marines,Resigned,no
Male,Human,Engineering,Engineering,yes
Female,Vulcan,Tactical,Resigned,yes
Male,Human,Tactical,Tactical,yes
Male,Vulcan,Security,Resigned,no
Male,Human,Tactical,Tactical,yes
Male,Human,Engineering,Engineering,yes
Male,Vulcan,Engineering,Engineering,no
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Resigned,no
Male,Human,Security,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Marines,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,yes
Male,Human,Marines,Tactical,yes
Male,Betazoid,Engineering,Resigned,yes
Male,Human,Tactical,Tactical,yes
Female,Human,Security,Resigned,no
Male,Human,Security,Resigned,no
Male,Human,Tactical,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Engineering,no
Male,Human,Security,Resigned,no
Male,Human,Engineering,Resigned,yes
Male,Human,Engineering,Engineering,yes
Male,Human,Marines,Security,yes
Female,Human,Security,Resigned,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Security,Security,no
Male,Human,Tactical,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Engineering,Resigned,yes
Male,Human,Engineering,Resigned,yes
Male,Human,Security,Personnel,no
Female,Vulcan,Marines,Engineering,yes
Male,Human,Tactical,Tactical,no
Male,Bajoran,Engineering,Resigned,no
Female,Human,Engineering,Engineering,no
Male,Human,Tactical,Personnel,no
Male,Human,Security,Resigned,no
Male,Human,Tactical,Resigned,no
Male,Human,Engineering,Engineering,yes
Male,Human,Tactical,Resigned,yes
Male,Human,Engineering,Intelligence,yes
Male,Human,Tactical,Tactical,no
Male,Human,Tactical,Intelligence,no
Female,Vulcan,Engineering,Resigned,yes
Male,Human,Tactical,Resigned,no
Male,Human,Marines,Resigned,no
Male,Human,Tactical,Tactical,yes
Male,Human,Engineering,Engineering,yes
Female,Vulcan,Engineering,Engineering,yes
Male,Human,Engineering,Engineering,yes
Male,Human,Tactical,Resigned,no
Male,Human,Engineering,Engineering,yes
Female,Human,Security,Resigned,yes
Male,Human,Engineering,Engineering,yes
Male,Human,Tactical,Resigned,no
